episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_sampled,info/num_weight_broadcasts
10.0,0.0,2.5757575757575757,367.1666666666667,132,2,50028,False,132,1,0ec2d9a6e4da46b7a305556f74c104bb,2020-12-29_20-59-41,1609275581,114.02309441566467,114.02309441566467,63,pgjurgisre356eaa01aphrcarsg995jumpers2ret20201229a0l40y-mkkvm,10.20.15.3,114.02309441566467,0,1,7adfa_00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0]","[1, 47, 326, 12, 27, 81, 1, 736, 12, 866, 1000, 260, 699, 1000, 1000, 612, 691, 117, 66, 1000, 9, 261, 52, 64, 1000, 1000, 635, 1000, 174, 254, 14, 372, 1000, 372, 192, 1000, 8, 88, 138, 130, 124, 55, 177, 16, 92, 1000, 1000, 276, 357, 1000, 298, 492, 1000, 11, 460, 673, 920, 19, 191, 42, 224, 3, 74, 344, 28, 35, 197, 337, 436, 1000, 251, 1000, 690, 703, 1, 123, 101, 1, 26, 479, 1000, 1000, 136, 608, 16, 9, 166, 21, 1, 40, 794, 1, 128, 1000, 286, 462, 128, 30, 240, 508, 737, 42, 1, 258, 139, 75, 424, 553, 33, 1000, 530, 569, 752, 389, 1, 1000, 1, 1000, 129, 58, 619, 106, 150, 29, 196, 49, 735, 1, 5, 53, 1000, 685]",1.3944593907966976,0.8475680270433437,14.860207400993186,50028,11
10.0,0.0,3.0172413793103448,404.98275862068965,116,2,100056,False,248,2,0ec2d9a6e4da46b7a305556f74c104bb,2020-12-29_21-01-30,1609275690,108.72751498222351,222.75060939788818,63,pgjurgisre356eaa01aphrcarsg995jumpers2ret20201229a0l40y-mkkvm,10.20.15.3,222.75060939788818,0,2,7adfa_00000,0,"[0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0]","[114, 13, 1, 149, 30, 673, 35, 606, 6, 1000, 84, 5, 106, 1000, 1, 8, 1000, 182, 553, 735, 1000, 8, 1, 20, 6, 524, 276, 286, 4, 30, 18, 1, 1, 645, 1000, 1000, 1000, 1000, 198, 1000, 6, 92, 571, 1000, 852, 574, 388, 139, 13, 75, 44, 146, 1000, 1000, 284, 1000, 44, 145, 586, 8, 596, 118, 157, 1000, 57, 328, 1000, 30, 1000, 14, 456, 36, 1000, 1, 22, 1000, 50, 40, 371, 82, 1000, 152, 314, 682, 55, 35, 1000, 29, 14, 140, 1000, 102, 297, 332, 1, 183, 1000, 53, 26, 998, 1000, 1000, 3, 394, 322, 1000, 136, 421, 536, 826, 1000, 1000, 857, 27, 974, 425]",1.3988236325384245,0.8485625677934574,14.867826435998222,100056,22
10.0,0.0,3.945578231292517,355.4625850340136,147,2,150084,False,395,3,0ec2d9a6e4da46b7a305556f74c104bb,2020-12-29_21-03-17,1609275797,106.48637652397156,329.23698592185974,63,pgjurgisre356eaa01aphrcarsg995jumpers2ret20201229a0l40y-mkkvm,10.20.15.3,329.23698592185974,0,3,7adfa_00000,0,"[0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 10.0, 0.0, 10.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0]","[1000, 1000, 524, 193, 7, 17, 1000, 385, 346, 428, 281, 1000, 93, 4, 75, 1, 1, 1000, 910, 359, 53, 163, 1000, 322, 65, 26, 76, 1000, 55, 374, 1000, 12, 6, 22, 31, 4, 1, 1, 1000, 1, 1000, 1, 57, 18, 1, 184, 94, 398, 8, 318, 38, 6, 21, 305, 90, 48, 33, 1000, 1000, 295, 1, 506, 1000, 5, 1000, 569, 22, 254, 302, 5, 1000, 1000, 64, 56, 113, 524, 6, 444, 1000, 97, 186, 56, 1000, 129, 16, 96, 508, 244, 1000, 123, 4, 68, 473, 1000, 867, 115, 1000, 31, 26, 1000, 1000, 841, 74, 1000, 706, 882, 51, 156, 244, 81, 1, 1000, 225, 1, 1000, 1, 1000, 241, 388, 5, 847, 1000, 81, 170, 1000, 55, 18, 48, 1000, 369, 277, 560, 1000, 97, 2, 1000, 391, 13, 371, 72, 1, 12, 1, 1, 188, 16, 105]",1.382176418661391,0.8417000566092809,14.723567147056151,150084,32
10.0,0.0,3.5416666666666665,354.375,144,2,200112,False,539,4,0ec2d9a6e4da46b7a305556f74c104bb,2020-12-29_21-05-05,1609275905,106.52828454971313,435.7652704715729,63,pgjurgisre356eaa01aphrcarsg995jumpers2ret20201229a0l40y-mkkvm,10.20.15.3,435.7652704715729,0,4,7adfa_00000,0,"[10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0]","[438, 822, 15, 1000, 104, 33, 1000, 15, 441, 1, 1000, 959, 1000, 41, 318, 1000, 84, 352, 1, 26, 21, 400, 818, 1, 1000, 92, 22, 31, 1, 30, 39, 4, 486, 123, 277, 1, 771, 50, 5, 49, 1000, 49, 51, 25, 282, 214, 304, 1000, 1000, 124, 9, 116, 48, 227, 376, 1000, 1000, 3, 1000, 1000, 124, 3, 1000, 1000, 1000, 1000, 95, 122, 113, 627, 24, 120, 589, 1000, 11, 58, 1, 679, 30, 34, 44, 1000, 70, 1000, 296, 1000, 1000, 6, 42, 1000, 1000, 410, 20, 80, 1, 89, 689, 483, 190, 13, 109, 86, 55, 1000, 1000, 270, 158, 189, 14, 37, 1000, 21, 115, 2, 168, 50, 1, 7, 745, 433, 599, 11, 584, 23, 43, 613, 266, 25, 1000, 29, 148, 136, 1000, 187, 1, 84, 1, 1000, 30, 264, 22, 127, 615, 1000]",1.3751218733132526,0.8395957448965756,14.675406267819962,200112,43
10.0,0.0,3.006993006993007,346.9300699300699,143,2,250140,False,682,5,0ec2d9a6e4da46b7a305556f74c104bb,2020-12-29_21-06-58,1609276018,111.31251692771912,547.077787399292,63,pgjurgisre356eaa01aphrcarsg995jumpers2ret20201229a0l40y-mkkvm,10.20.15.3,547.077787399292,0,5,7adfa_00000,0,"[10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 10.0, 10.0, 10.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[373, 63, 54, 16, 1000, 1000, 34, 897, 114, 308, 22, 26, 634, 67, 85, 79, 1000, 1000, 1000, 3, 504, 1, 235, 1000, 23, 1000, 35, 13, 1000, 580, 545, 221, 9, 19, 291, 174, 1000, 1, 29, 1, 1, 1, 871, 1000, 1000, 7, 114, 108, 415, 1000, 19, 938, 64, 94, 1000, 889, 23, 1000, 87, 151, 243, 45, 129, 819, 13, 43, 152, 286, 8, 108, 35, 20, 121, 260, 473, 1, 9, 19, 38, 8, 63, 1, 27, 58, 25, 200, 45, 69, 345, 1000, 1000, 1000, 13, 391, 1, 637, 707, 335, 20, 767, 1000, 17, 651, 342, 30, 77, 1, 49, 580, 27, 2, 565, 335, 68, 1000, 90, 1000, 169, 3, 1, 242, 1000, 1000, 175, 760, 969, 7, 284, 674, 1000, 1000, 161, 1000, 20, 4, 352, 36, 642, 386, 146, 431, 226, 317]",1.389605402065862,0.8487715655044094,14.762285970855366,250140,54
10.0,0.0,4.329268292682927,291.0914634146341,164,2,300168,False,846,6,0ec2d9a6e4da46b7a305556f74c104bb,2020-12-29_21-08-48,1609276128,108.47505307197571,655.5528404712677,63,pgjurgisre356eaa01aphrcarsg995jumpers2ret20201229a0l40y-mkkvm,10.20.15.3,655.5528404712677,0,6,7adfa_00000,0,"[0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 10.0, 10.0, 10.0, 10.0, 10.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 10.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 10.0, 10.0, 10.0, 0.0, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0]","[184, 429, 94, 1000, 3, 4, 27, 889, 215, 9, 1000, 198, 65, 1000, 153, 905, 456, 32, 114, 98, 1, 1000, 5, 94, 707, 945, 393, 1, 286, 7, 74, 342, 1000, 93, 247, 221, 641, 88, 312, 187, 129, 1000, 1000, 1000, 31, 8, 1000, 164, 6, 22, 13, 15, 1, 51, 85, 1, 218, 1000, 14, 81, 1000, 50, 50, 25, 55, 478, 233, 310, 82, 558, 378, 469, 1000, 169, 53, 1, 733, 1000, 1000, 22, 57, 393, 457, 1, 39, 1000, 26, 625, 161, 40, 79, 41, 138, 48, 160, 117, 120, 18, 635, 19, 113, 249, 24, 1, 1000, 43, 49, 12, 104, 6, 1000, 50, 738, 88, 147, 85, 66, 450, 5, 144, 187, 267, 674, 1000, 24, 78, 1000, 219, 1, 226, 205, 1000, 111, 157, 1000, 1, 4, 18, 1, 51, 775, 58, 270, 443, 32, 143, 2, 33, 27, 80, 135, 4, 164, 61, 34, 214, 726, 70, 636, 1, 7, 28, 1000, 1000]",1.3884467209830085,0.8489504130744224,14.767414309436068,300168,65
10.0,0.0,4.508928571428571,228.20535714285714,224,2,350196,False,1070,7,0ec2d9a6e4da46b7a305556f74c104bb,2020-12-29_21-10-33,1609276233,103.63278722763062,759.1856276988983,63,pgjurgisre356eaa01aphrcarsg995jumpers2ret20201229a0l40y-mkkvm,10.20.15.3,759.1856276988983,0,7,7adfa_00000,0,"[0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 10.0, 10.0, 10.0, 0.0, 10.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 10.0, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 10.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 10.0, 0.0, 10.0, 10.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0]","[1000, 32, 1000, 4, 39, 1000, 46, 74, 77, 1000, 41, 460, 963, 170, 1000, 63, 4, 26, 245, 24, 169, 702, 96, 1, 28, 2, 20, 24, 16, 51, 182, 55, 56, 613, 431, 612, 2, 1, 429, 219, 778, 1000, 1000, 48, 104, 111, 337, 38, 1000, 2, 32, 61, 79, 255, 52, 1, 30, 3, 600, 49, 2, 12, 24, 1, 262, 8, 67, 1, 24, 143, 153, 14, 57, 1000, 11, 1000, 107, 52, 1, 520, 135, 226, 1000, 46, 3, 17, 1, 29, 21, 1, 239, 59, 37, 26, 82, 25, 197, 4, 114, 316, 18, 824, 38, 1000, 1000, 156, 5, 387, 1000, 468, 29, 2, 444, 1000, 30, 129, 1, 61, 174, 1, 29, 8, 31, 115, 4, 25, 268, 294, 65, 20, 23, 14, 66, 2, 114, 1000, 236, 137, 1000, 198, 92, 17, 56, 162, 27, 5, 135, 6, 34, 8, 21, 115, 216, 897, 166, 377, 25, 33, 1000, 33, 66, 1, 383, 11, 12, 1000, 1000, 239, 713, 247, 4, 1000, 9, 20, 331, 72, 1000, 1000, 1000, 327, 22, 42, 17, 319, 17, 147, 424, 31, 2, 132, 60, 41, 3, 147, 16, 1000, 12, 46, 21, 519, 8, 21, 2, 1000, 15, 1, 26, 74, 52, 129, 274, 5, 497, 26, 87, 92, 48, 35, 622, 24, 1, 144, 26, 21]",1.3783506880223677,0.8448370619638411,14.67769503362099,350196,75
10.0,0.0,4.494949494949495,251.6060606060606,198,2,400224,False,1268,8,0ec2d9a6e4da46b7a305556f74c104bb,2020-12-29_21-12-24,1609276344,109.47880840301514,868.6644361019135,63,pgjurgisre356eaa01aphrcarsg995jumpers2ret20201229a0l40y-mkkvm,10.20.15.3,868.6644361019135,0,8,7adfa_00000,0,"[0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 10.0, 10.0, 10.0, 10.0, 10.0, 0.0, 10.0, 10.0, 10.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 10.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 10.0, 0.0, 10.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0]","[1000, 1000, 47, 42, 895, 2, 656, 43, 34, 71, 283, 142, 1000, 675, 10, 917, 1, 4, 402, 1, 94, 89, 653, 3, 1000, 831, 951, 46, 54, 707, 88, 78, 10, 827, 7, 69, 34, 1, 16, 1000, 5, 17, 1000, 1000, 365, 108, 331, 159, 1000, 5, 6, 259, 274, 1, 5, 6, 216, 1000, 988, 1, 823, 142, 4, 61, 80, 33, 243, 158, 6, 96, 1, 24, 6, 27, 146, 252, 50, 924, 148, 74, 191, 48, 59, 264, 3, 861, 306, 162, 61, 31, 1000, 374, 79, 124, 100, 269, 1, 2, 56, 1000, 17, 1, 841, 191, 1000, 1, 560, 782, 11, 59, 31, 677, 96, 1000, 2, 12, 280, 301, 70, 4, 4, 155, 14, 48, 33, 22, 554, 51, 1, 734, 335, 1, 375, 9, 17, 85, 385, 33, 1, 129, 4, 224, 204, 22, 1000, 6, 228, 1, 48, 4, 1000, 34, 1000, 1, 3, 260, 142, 154, 11, 1, 1000, 6, 796, 121, 5, 1, 16, 16, 1000, 96, 2, 1, 30, 1, 20, 31, 155, 7, 98, 7, 24, 288, 1, 149, 13, 28, 1000, 4, 14, 571, 102, 55, 1000, 1000, 33, 38, 1, 1]",1.3826772968416392,0.8478186586742075,14.704711616150275,400224,86
10.0,0.0,4.40251572327044,315.17610062893084,159,2,450252,False,1427,9,0ec2d9a6e4da46b7a305556f74c104bb,2020-12-29_21-14-16,1609276456,110.85213994979858,979.516576051712,63,pgjurgisre356eaa01aphrcarsg995jumpers2ret20201229a0l40y-mkkvm,10.20.15.3,979.516576051712,0,9,7adfa_00000,0,"[0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 10.0, 0.0, 10.0, 10.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0]","[964, 25, 10, 436, 1000, 1000, 1, 4, 57, 383, 1000, 1000, 98, 53, 1, 1, 65, 50, 43, 194, 336, 1000, 4, 4, 1000, 8, 5, 2, 4, 1000, 6, 134, 259, 1, 1000, 18, 38, 134, 141, 70, 1000, 21, 63, 171, 1000, 619, 1000, 1000, 105, 1000, 122, 1000, 1000, 8, 17, 169, 1000, 4, 813, 699, 1000, 10, 23, 524, 311, 7, 95, 1, 286, 150, 401, 12, 1000, 4, 64, 2, 32, 15, 1000, 199, 64, 28, 44, 12, 27, 1000, 65, 143, 1, 18, 29, 1, 120, 570, 22, 55, 73, 497, 1000, 1, 1, 464, 107, 435, 30, 1000, 1, 44, 1, 2, 1000, 33, 42, 100, 19, 1, 12, 8, 199, 230, 175, 9, 1, 955, 1000, 108, 1, 942, 897, 305, 1000, 428, 21, 22, 404, 31, 13, 34, 1000, 845, 33, 4, 433, 1000, 8, 2, 145, 1000, 93, 1000, 20, 1000, 972, 62, 47, 2, 1000, 10, 96]",1.3885225313391538,0.8509006075668453,14.7477809193477,450252,97
